0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110031;Subteniente de infantería de marina
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110032;Subteniente de la fuerza aérea
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110033;Subteniente del ejército nacional
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110034;Teniente coronel de infantería de marina
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110035;Teniente coronel de la fuerza aérea   
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110036;Teniente coronel del ejército nacional
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110037;Teniente de corbeta de la  armada nacional
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110038;Teniente de fragata de la armada nacional
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110039;Teniente de infantería de marina
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110040;Teniente de la fuerza aérea   
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110041;Teniente de navío de la armada nacional
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110042;Teniente del ejército nacional
0;Fuerzas Militares;01;OFICIALES DE LAS FUERZAS MILITARES;011;Oficiales de las Fuerzas Militares;0110;Oficiales de las Fuerzas Militares;0110043;Vicealmirante de la armada nacional
